-114.4728 27.4 0.74138084702394
-114.46664208417 27.4 0.72589240158951
-114.46048416834 27.4 0.7103487323907
-114.45432625251 27.4 0.69474965180886
-114.44816833667 27.4 0.67909497346278
-114.44201042084 27.4 0.66338451228425
-114.43585250501 27.4 0.45843609326606
-114.42969458918 27.4 0.44599646930193
-114.42353667335 27.4 0.43356649942908
-114.41737875752 27.4 0.42114725248399
-114.41122084168 27.4 0.4087398194713
-114.40506292585 27.4 0.39634531390695
-114.39890501002 27.4 0.38396487215983
-114.39274709419 27.4 0.37159965379926
-114.38658917836 27.4 0.35925084194319
-114.38043126253 27.4 -1.0685866125504
-114.37427334669 27.4 -1.0351465817281
-114.36811543086 27.4 0.14562477653001
-114.36195751503 27.4 0.14117771049994
-114.3557995992 27.4 0.13667137283475
-114.34964168337 27.4 0.13210489342542
-114.34348376754 27.4 0.12747738722991
-114.3373258517 27.4 0.12278795396126
-114.33116793587 27.4 0.11803567778284
-114.32501002004 27.4 0.11321962700194
-114.31885210421 27.4 0.10833885373589
-114.31269418838 27.4 0.10339239359965
-114.30653627255 27.4 0.17858348902677
-114.30037835671 27.4 0.16905984428407
-114.29422044088 27.4 0.18805438922393
-114.28806252505 27.4 0.17660955433966
-114.28190460922 27.4 0.1915793775315
-114.27574669339 27.4 0.17798341693186
-114.26958877756 27.4 0.16426179910496
-114.26343086172 27.4 -0.11500367330937
-114.25727294589 27.4 -0.10395688701455
-114.25111503006 27.4 -0.092883495681632
-114.24495711423 27.4 -0.081783919862652
-114.2387991984 27.4 -0.070658597995029
-114.23264128257 27.4 -0.059507986951465
-114.22648336673 27.4 -0.048332562611424
-114.2203254509 27.4 -0.037132820454434
-114.21416753507 27.4 -0.025909276164215
-114.20800961924 27.4 -0.014662466258969
-114.20185170341 27.4 -0.0033929487291557
-114.19569378758 27.4 0.23433103542104
-114.18953587174 27.4 0.56943980563146
-114.18337795591 27.4 0.90455677265704
-114.17722004008 27.4 1.2396810813411
-114.17106212425 27.4 1.5748118475907
-114.16490420842 27.4 1.9099481575148
-114.15874629259 27.4 2.2450890665345
-114.15258837675 27.4 2.5802335984681
-114.14643046092 27.4 2.9153807445869
-114.14027254509 27.4 3.2505294626364
-114.13411462926 27.4 3.5856786758352
-114.12795671343 27.4 3.92082727184
-114.1217987976 27.4 4.2559741016788
-114.11564088176 27.4 4.6225538603965
-114.10948296593 27.4 4.9591152846143
-114.1033250501 27.4 5.2955533637758
-114.09716713427 27.4 5.6318669557983
-114.09100921844 27.4 6.0203276429175
-114.08485130261 27.4 6.3553972382291
-114.07869338677 27.4 6.8427404359729
-114.07253547094 27.4 7.187598729728
-114.06637755511 27.4 7.5053403383528
-114.06021963928 27.4 7.8305778810834
-114.05406172345 27.4 8.1340707439522
-114.04790380762 27.4 8.8702592235898
-114.04174589178 27.4 9.2122061724979
-114.03558797595 27.4 9.5380431729167
-114.02943006012 27.4 9.9651174492874
-114.02327214429 27.4 10.154099118001
-114.01711422846 27.4 10.481950111461
-114.01095631263 27.4 10.904346722968
-114.00479839679 27.4 11.252590584652
-113.99864048096 27.4 11.517349701505
-113.99248256513 27.4 11.790154885099
-113.9863246493 27.4 12.076568396916
-113.98016673347 27.4 13.01320588341
-113.97400881764 27.4 13.108406237467
-113.9678509018 27.4 13.39613127898
-113.96169298597 27.4 13.742921516815
-113.95553507014 27.4 13.942457532561
-113.94937715431 27.4 14.431852682998
-113.94321923848 27.4 14.732256780524
-113.93706132265 27.4 15.171663948619
-113.93090340681 27.4 15.516812600343
-113.92474549098 27.4 15.67066821087
-113.91858757515 27.4 15.912647020727
-113.91242965932 27.4 16.685897316324
-113.90627174349 27.4 17.030091542533
-113.90011382766 27.4 17.569557754765
-113.89395591182 27.4 17.809020228765
-113.88779799599 27.4 18.153628136391
-113.88164008016 27.4 18.963806922223
-113.87548216433 27.4 19.263498390472
-113.8693242485 27.4 19.609913728028
-113.86316633267 27.4 19.906826655649
-113.85700841683 27.4 20.334009774836
-113.850850501 27.4 20.512148987273
-113.84469258517 27.4 21.488180672007
-113.83853466934 27.4 21.835497856355
-113.83237675351 27.4 21.683074086189
-113.82621883768 27.4 21.931719071222
-113.82006092184 27.4 22.145312412944
-113.81390300601 27.4 23.496153006422
-113.80774509018 27.4 23.70880804618
-113.80158717435 27.4 24.053368086313
-113.79542925852 27.4 24.212416453485
-113.78927134269 27.4 24.550961972503
-113.78311342685 27.4 24.463475528237
-113.77695551102 27.4 24.612753806283
-113.77079759519 27.4 24.838128446106
-113.76463967936 27.4 25.126253229559
-113.75848176353 27.4 25.46431499255
-113.7523238477 27.4 25.783090849702
-113.74616593186 27.4 25.926450985299
-113.74000801603 27.4 27.060201943341
-113.7338501002 27.4 27.206776975634
-113.72769218437 27.4 27.53610921774
-113.72153426854 27.4 27.857258266562
-113.71537635271 27.4 29.683668441543
-113.70921843687 27.4 31.098711828587
-113.70306052104 27.4 31.45143574635
-113.69690260521 27.4 29.869346403729
-113.69074468938 27.4 30.191561108333
-113.68458677355 27.4 31.099215831503
-113.67842885772 27.4 29.70656804236
-113.67227094188 27.4 28.732627978837
-113.66611302605 27.4 29.037924245383
-113.65995511022 27.4 33.421154352328
-113.65379719439 27.4 28.560222932634
-113.64763927856 27.4 30.009619692394
-113.64148136273 27.4 31.60439878484
-113.63532344689 27.4 31.516766096115
-113.62916553106 27.4 31.499720417052
-113.62300761523 27.4 32.128950403313
-113.6168496994 27.4 32.259315516975
-113.61069178357 27.4 33.965455366685
-113.60453386774 27.4 35.8761103394
-113.5983759519 27.4 35.062502487616
-113.59221803607 27.4 34.561077330176
-113.58606012024 27.4 34.870089740655
-113.57990220441 27.4 36.15112498998
-113.57374428858 27.4 36.438591748464
-113.56758637275 27.4 37.156257402611
-113.56142845691 27.4 32.654442855121
-113.55527054108 27.4 33.666567901162
-113.54911262525 27.4 34.800721047015
-113.54295470942 27.4 36.521534344563
-113.53679679359 27.4 36.805813044932
-113.53063887776 27.4 36.383523798077
-113.52448096192 27.4 36.727500822611
-113.51832304609 27.4 43.132191246772
-113.51216513026 27.4 45.467374567922
-113.50600721443 27.4 45.954343686466
-113.4998492986 27.4 46.337342638797
